application_id,application_date,application_month,claimed_first_name,claimed_last_name,date_of_birth,age,ssn_last4,address_line,city,state,zip_code,phone_number,email,email_domain,is_free_email_domain,employer_name,employer_industry,annual_income,housing_status,months_at_address,months_at_employer,thin_file_flag,device_id,ip_region,application_hour,num_prev_apps_same_device_7d,num_prev_apps_same_email_30d,num_prev_apps_same_phone_30d,num_prev_apps_same_address_30d,zip_ip_distance_proxy,name_email_match_score,document_uploaded,verification_note,ocr_document_text,address_explanation_text,employment_explanation_text,fraud_label,fraud_type,difficulty_level,generated_signal_score
APP-2F0957C00AF9,2024-01-18,2024-01,Jacob,Thompson,1959-03-06,65,6073,9314 Pleasant Street,Nashville,TN,37201,496-499-3051,account456@att.net,att.net,0,General Electric,manufacturing,51000,family,17,30,0,DEV-FRAUD-0035,FL,17,2,1,2,2,0.807,0.001,1,High device reuse observed across unrelated identities.,Name Jacob but document shows different first name,No clear explanation for address mismatch with documents.,No record of applicant at claimed employer.,1,true_name_fraud,easy,0.462
APP-142F75974C20,2024-11-22,2024-11,Michael,Rodriguez,1972-09-10,52,0330,8925 Front Street,New York,NY,10001,716-385-5104,michael49@aol.com,aol.com,1,Allstate,insurance,78000,own,119,96,0,DEV-BB1BFBEE01AF478F,NY,20,0,0,0,0,0.294,0.415,0,Documents clear and consistent with application.,Tax document Michael Rodriguez filing address 8925 Front Street New York NY,Address updated after recent move and utility transfer in progress.,Recently joined employer after graduation.,0,legitimate_clean,medium,0.123
APP-7A7D396DAA5B,2024-01-16,2024-01,Ronald,Young,2006-09-12,18,0599,8263 Main Street,Seattle,WA,98101,774-330-3242,ronaldyoung@officeemail.com,officeemail.com,0,State Farm,insurance,36000,family,17,49,0,DEV-5A97D91F26714303,WA,13,0,0,0,1,0.006,0.92,0,Identity documents match across all sources.,Tax document Ronald Young filing address 8263 Main Street Seattle WA,Currently staying with family while apartment lease finalizes.,Recently joined employer after graduation.,0,legitimate_clean,medium,0.089
APP-3A522D0E440E,2024-08-17,2024-08,Paul,Cruz,1998-05-05,26,5048,317 Union Street,Nashville,TN,37201,668-787-4559,account224@enterprisemail.com,enterprisemail.com,0,Google,technology,78000,rent,23,1,0,DEV-B9F03817A65344F6,TN,10,0,0,0,2,0.18,0.0,1,Email confirmed through verification link.,Direct deposit form Paul Cruz employer Google verified,Address updated after recent move and utility transfer in progress.,Career change to technology industry and short tenure expected.,0,legitimate_noisy,easy,0.273
APP-DFB1306FCB0F,2024-06-27,2024-06,David,Hill,1991-01-25,33,4588,4447 Ocean Boulevard,Detroit,MI,48201,549-430-4667,david.hill94@outlook.com,outlook.com,1,Boeing,manufacturing,35000,rent,61,81,0,DEV-D98700EFEA4248D5,MI,7,0,0,0,0,0.045,0.925,1,Employer verified through callback and start date consistent.,Mortgage statement borrower David Hill property Detroit MI,Temporary housing while relocating to MI for employment.,Returned to workforce after parental leave.,0,legitimate_clean,easy,0.095
APP-B466815D27C8,2024-01-01,2024-01,Michael,Morgan,2003-06-07,21,5945,8976 Monroe Drive,Tucson,AZ,85701,784-587-7179,michaelmorgan@corporateemail.com,corporateemail.com,0,Community Health Systems,healthcare,36000,rent,61,63,0,DEV-5C6500D3CDF24B14,AZ,19,0,0,0,0,0.132,0.926,1,Employment confirmed with HR department.,Mortgage statement borrower Michael Morgan property Tucson AZ,Address updated after recent move and utility transfer in progress.,Relocated for spouse employment and found new job in Tucson.,0,legitimate_clean,easy,0.044
APP-6E1880E20D8B,2024-12-25,2024-12,George,Reed,1982-08-26,42,3166,3808 Heritage Lane,Nashville,TN,37201,735-632-6682,g8257@aol.com,aol.com,1,American Express,finance,61000,family,35,8,0,DEV-6651075E74B94539,TX,2,0,1,0,0,0.278,0.012,1,Documents clear and consistent with application.,Employer name not matching stated American Express,Applicant unable to clearly explain address discrepancy.,Contractor converted to full-time employee recently.,1,true_name_fraud,hard,0.234
APP-6F6ED1FDE0EE,2024-11-17,2024-11,Rachel,Adams,1972-01-04,52,4951,188 Woodland Avenue,Portland,OR,97201,416-203-7018,radams@mail.com,mail.com,1,Citigroup,finance,64000,other,22,57,0,DEV-EFC3BC10900B4EA6,CA,19,0,0,0,0,0.117,0.47,1,All documents match application details.,Bank statement Rachel Adams address 188 Woodland Avenue Portland OR 97201,Address updated after recent move and utility transfer in progress.,Contractor converted to full-time employee recently.,0,legitimate_clean,medium,0.134
APP-77886150ECEB,2024-09-23,2024-09,Thomas,Wilson,1950-10-01,74,5395,4580 Ranch Drive,Boston,MA,2101,436-773-5928,account198@hotmail.com,hotmail.com,1,State University System,education,57000,rent,3,11,0,DEV-EC8D54F54000437F,MA,16,0,0,0,0,0.277,0.0,1,Applicant provided additional documentation as requested.,Lease agreement tenant Thomas Wilson property 4580 Ranch Drive Boston,Recently relocated for work and mailing and residential address differ temporarily.,Contractor converted to full-time employee recently.,0,legitimate_noisy,easy,0.201
APP-2C0EBD9FDC80,2024-11-23,2024-11,Debra,Green,1997-06-01,27,4278,4686 Center Street,Fresno,CA,93701,418-854-8623,debra.g@icloud.com,icloud.com,1,American Express,finance,84000,own,65,76,0,DEV-A707959A1F014D31,CA,20,0,0,0,0,0.268,0.482,0,Identity documents match across all sources.,Tax document Debra Green filing address 4686 Center Street Fresno CA,College graduate recently moved to new city for first job.,Returned to workforce after parental leave.,0,legitimate_clean,medium,0.145
APP-793D5F6542B3,2024-06-03,2024-06,Ryan,Rodriguez,1992-11-26,32,4606,4393 Freedom Avenue,Raleigh,NC,27601,936-976-2817,ryan.rodriguez18@aol.com,aol.com,1,Best Buy,retail,27000,own,9,5,1,DEV-A012B29CD03B4D7B,NC,14,0,0,0,0,0.18,0.934,1,Income stated appears inconsistent with employer type.,Mortgage statement borrower Ryan Rodriguez property Raleigh NC,College graduate recently moved to new city for first job.,Contractor converted to full-time employee recently.,0,legitimate_noisy,medium,0.276
APP-FCFA5F6732D0,2024-06-28,2024-06,Barbara,Long,1969-07-24,55,2999,8125 Highland Avenue,Louisville,KY,40201,553-868-7588,blong@mail.com,mail.com,1,Cisco Systems,technology,61000,rent,42,60,0,DEV-6CDE84CA3B4B44B4,KY,20,1,0,0,0,0.101,0.527,1,Address confirmed via utility statement.,Vehicle registration Barbara Long address Louisville KY current,Currently staying with family while apartment lease finalizes.,Started new position at Cisco Systems last month.,0,legitimate_clean,easy,0.119
APP-690D15E6374C,2024-01-29,2024-01,Daniel,Gutierrez,1973-07-09,51,6802,3769 Fairview Lane,Phoenix,AZ,85001,967-894-2179,danielgutierrez@sbcglobal.net,sbcglobal.net,0,DHL,logistics,47000,rent,90,95,0,DEV-5BFFDB6FE8D44F55,AZ,15,0,0,0,0,0.231,0.872,1,Employer verified through callback and start date consistent.,Professional license Daniel Gutierrez address Phoenix AZ valid,Currently staying with family while apartment lease finalizes.,Recently joined employer after graduation.,0,legitimate_clean,easy,0.013
APP-211C97407AE8,2024-12-17,2024-12,Kimberly,Turner,1985-11-27,39,2744,4679 Independence Drive,Boston,MA,2101,788-686-7512,kimberlyturner@gmail.com,gmail.com,1,Starbucks,hospitality,49000,family,7,8,1,DEV-FRAUD-0027,KY,1,2,1,1,3,0.977,0.897,1,Document appears altered or inconsistent.,Document ZIP code differs from entered 2101,Address provided does not match any documentation.,Started new position at Starbucks last month.,1,synthetic_identity,easy,0.61
APP-ECD8960F7314,2024-09-13,2024-09,Stephen,Harris,1998-10-05,26,1065,9368 Pleasant Street,Portland,OR,97201,330-465-4734,stephen_harris@icloud.com,icloud.com,1,Costco,retail,24000,family,120,92,0,DEV-F337C64E1EB34552,OR,14,1,0,0,0,0.265,0.935,1,Document quality acceptable and all fields readable.,Insurance card holder Stephen Harris policy active current address confirmed,Recently relocated for work and mailing and residential address differ temporarily.,Contractor converted to full-time employee recently.,0,legitimate_clean,easy,0.132
APP-0A75F6BC8F09,2024-03-01,2024-03,Kathleen,Young,1959-07-15,65,8743,3450 Victory Lane,Pittsburgh,PA,15201,864-567-6053,kyoung@professionalmail.com,professionalmail.com,0,Amazon,technology,136000,family,24,66,0,DEV-18EB2654443D415F,PA,8,0,0,0,0,0.259,0.522,1,Employment confirmed with HR department.,Employment verification Kathleen Young position confirmed Amazon,Moved to Pittsburgh last month for new job opportunity.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,medium,0.007
APP-BB39DCE8EF68,2024-06-26,2024-06,Thomas,Rodriguez,1988-12-17,36,2053,4901 Hill Road,Milwaukee,WI,53201,843-830-9221,thomas.rodriguez@msn.com,msn.com,1,Meta,technology,158000,rent,80,61,0,DEV-12FEB7A562A04982,WI,3,0,0,0,0,0.251,0.907,1,Identity documents match across all sources.,Utility statement confirms service address and applicant name,Recently relocated for work and mailing and residential address differ temporarily.,Relocated for spouse employment and found new job in Milwaukee.,0,legitimate_clean,easy,0.119
APP-B95E99983329,2024-03-03,2024-03,Robert,Sanders,1990-03-03,34,1569,6532 King Street,Jacksonville,FL,32201,434-366-5046,robert_sanders@ymail.com,ymail.com,1,FedEx,logistics,36000,rent,51,45,0,DEV-D01E787F3AA14F6F,FL,17,0,0,0,0,0.189,0.922,1,Address history verified through public records.,Voter registration Robert Sanders address 6532 King Street Jacksonville confirmed,Recently relocated for work and mailing and residential address differ temporarily.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,easy,0.095
APP-72850C662CB3,2024-07-15,2024-07,Katherine,Ward,1998-11-22,26,9296,1279 Church Street,Nashville,TN,37201,602-518-9508,katherine_ward@yahoo.com,yahoo.com,1,Kaiser Permanente,healthcare,108000,rent,18,8,0,DEV-3EE2018586134563,AZ,11,0,0,0,0,0.233,0.863,1,Phone and email both verified successfully.,Driver license Katherine Ward DOB verified address Nashville TN,College graduate recently moved to new city for first job.,Career change to healthcare industry and short tenure expected.,0,legitimate_noisy,hard,0.085
APP-3C2BD32E7EE9,2024-07-02,2024-07,Gary,Robinson,2000-11-07,24,8485,1129 Lincoln Drive,Philadelphia,PA,19101,569-597-8695,gary6@hotmail.com,hotmail.com,1,Walmart,retail,20000,rent,53,19,0,DEV-D539738EBF974902,PA,18,0,0,0,0,0.163,0.502,1,Documents clear and consistent with application.,Vehicle registration Gary Robinson address Philadelphia PA current,Address updated after recent move and utility transfer in progress.,Career change to retail industry and short tenure expected.,0,legitimate_clean,easy,0.082
APP-320ABDA0A5E8,2024-10-29,2024-10,Larry,Morales,1986-03-04,38,9098,5497 Freedom Avenue,Cleveland,OH,44101,324-769-1539,lmorales@companymail.com,companymail.com,0,Capital One,finance,62000,own,47,65,0,DEV-E19CF9EAC50748DC,OH,17,0,0,0,0,0.048,0.472,1,Employment confirmed with HR department.,Driver license Larry Morales DOB verified address Cleveland OH,Moved to Cleveland last month for new job opportunity.,Recently joined employer after graduation.,0,legitimate_clean,hard,0.049
APP-1DBE2EB5EBF6,2024-12-06,2024-12,Laura,Peterson,1972-08-01,52,1240,1986 Jackson Street,Baltimore,MD,21201,950-569-4927,laura.p@sbcglobal.net,sbcglobal.net,0,CVS Health,healthcare,109000,rent,29,90,0,DEV-2097F050BDF24D09,MD,19,0,0,0,0,0.072,0.478,1,Employer verified through callback and start date consistent.,Utility statement confirms service address and applicant name,College graduate recently moved to new city for first job.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,easy,0.025
APP-B452F6F063EB,2024-10-12,2024-10,Amanda,Morales,1975-10-15,49,4890,1502 Prince Street,Las Vegas,NV,89101,383-415-5202,user3705@aol.com,aol.com,1,Walmart,retail,50000,other,12,5,1,DEV-FRAUD-0048,NV,4,5,3,4,5,0.691,0.047,1,Documents clear and consistent with application.,Income amount on document differs significantly from stated,Applicant unable to clearly explain address discrepancy.,Employer name provided but no verifiable tenure details.,1,synthetic_identity,easy,0.836
APP-D061DA3F6913,2024-07-03,2024-07,Brian,Foster,1999-01-04,25,7690,7240 Beach Avenue,Minneapolis,MN,55401,548-648-8088,user3794@hotmail.com,hotmail.com,1,MGM Resorts,hospitality,38000,rent,10,1,1,DEV-FRAUD-0003,CO,5,3,2,2,1,0.487,0.0,1,IP location inconsistent with claimed address region.,Address Minneapolis does not match document showing different city,Multiple different addresses provided during verification.,Income stated inconsistent with employer and role type.,1,synthetic_identity,medium,0.829
APP-D05D483CB7E7,2024-04-18,2024-04,Anna,Rodriguez,1961-05-12,63,6654,922 Prairie Street,San Francisco,CA,94101,566-273-4676,anna4@cox.net,cox.net,0,JB Hunt,logistics,35000,rent,33,55,0,DEV-9F7424E0C353488D,CA,13,0,0,0,0,0.068,0.394,1,Applicant confirmed recent move and provided updated utility bill.,Bank statement Anna Rodriguez address 922 Prairie Street San Francisco CA 94101,Address updated after recent move and utility transfer in progress.,Recently joined employer after graduation.,0,legitimate_clean,easy,0.032
APP-74C779485CCB,2024-10-22,2024-10,Nancy,Martinez,1971-01-06,53,2315,4844 Valley Drive,Nashville,TN,37201,779-895-6643,nancy.martinez83@outlook.com,outlook.com,1,Starbucks,hospitality,48000,rent,29,75,0,DEV-FB2BC3F760B44E13,TN,9,0,0,1,0,0.119,0.891,1,Employer verified through callback and start date consistent.,Voter registration Nancy Martinez address 4844 Valley Drive Nashville confirmed,Currently staying with family while apartment lease finalizes.,Relocated for spouse employment and found new job in Nashville.,0,legitimate_clean,easy,0.134
APP-515C54F8119C,2024-02-28,2024-02,Ronald,Hall,2003-11-05,21,5770,1745 Mill Street,Phoenix,AZ,85001,352-756-7543,ronald.hall@gmail.com,gmail.com,1,Kaiser Permanente,healthcare,78000,rent,17,17,0,DEV-5D90E3A4B3B6441A,NM,4,0,0,0,0,0.352,0.864,1,Employer verification returned no matching records.,Tax document Ronald Hall filing address 1745 Mill Street Phoenix AZ,College graduate recently moved to new city for first job.,Career change to healthcare industry and short tenure expected.,0,legitimate_noisy,medium,0.075
APP-325DBFF1AB99,2024-10-18,2024-10,Margaret,Morgan,1979-02-07,45,1480,292 Ridge Road,Seattle,WA,98101,823-905-2830,margaret.m@ymail.com,ymail.com,1,General Electric,manufacturing,41000,rent,40,19,0,DEV-BB76B8487F054365,WA,17,0,0,0,0,0.264,0.461,1,Document quality acceptable and all fields readable.,W2 form Margaret Morgan employer General Electric wages verified,Recently relocated for work and mailing and residential address differ temporarily.,Contractor converted to full-time employee recently.,0,legitimate_clean,easy,0.108
APP-CA1DB077F9AB,2024-03-25,2024-03,Linda,Harris,1978-11-05,46,4915,6287 Jackson Street,Cleveland,OH,44101,653-695-7860,linda.harris93@outlook.com,outlook.com,1,FedEx,logistics,53000,rent,5,8,0,DEV-9F29398308EC4F92,OH,10,0,1,0,1,0.168,0.868,1,Income verified through pay stubs provided.,Name on document differs from application spelling,Moved to Cleveland last month for new job opportunity.,Employer name provided but no verifiable tenure details.,1,synthetic_identity,hard,0.208
APP-2C5AC2CA29F9,2024-10-01,2024-10,Linda,Long,2003-02-27,21,4649,589 Mountain View Drive,Omaha,NE,68101,371-366-8735,linda_long@comcast.net,comcast.net,0,Nationwide,insurance,63000,own,67,27,0,DEV-CEC3AF92B40F4FD9,NE,20,0,0,0,0,0.297,0.876,0,Identity verified through standard process.,ID card Linda Long address matches application Omaha NE,College graduate recently moved to new city for first job.,Started new position at Nationwide last month.,0,legitimate_clean,easy,0.049
APP-F02DF96CBCAC,2024-07-25,2024-07,Thomas,Brooks,1973-02-11,51,6241,7470 Ocean Boulevard,Orlando,FL,32801,574-822-8069,thomas48@ymail.com,ymail.com,1,UnitedHealth Group,healthcare,135000,rent,86,91,0,DEV-713A8E40C9A143D0,FL,13,0,0,0,0,0.111,0.413,1,Employment gap explained with supporting documents.,Employer letter confirms salary and start date for Thomas Brooks,Address updated after recent move and utility transfer in progress.,Recently joined employer after graduation.,0,legitimate_clean,easy,0.08
APP-36DFD3AE51E5,2024-10-05,2024-10,Sharon,Turner,1961-09-15,63,0925,4156 Sunset Boulevard,Orlando,FL,32801,584-312-2053,sharon.turner@sbcglobal.net,sbcglobal.net,0,JB Hunt,logistics,68000,own,120,95,0,DEV-14F9D821A9254300,FL,19,0,0,0,0,0.268,0.884,1,Documents clear and consistent with application.,ID card Sharon Turner address matches application Orlando FL,Recently purchased home and previous address was rental.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,easy,0.0
APP-124BD1A45114,2024-03-02,2024-03,Amanda,Murphy,1952-04-24,72,3318,7625 Brookside Drive,Minneapolis,MN,55401,572-880-1538,amanda.m@verizon.net,verizon.net,0,McDonalds,hospitality,28000,rent,20,40,0,DEV-A1164F94AB6B4250,MN,11,0,0,0,1,0.017,0.519,1,Documents clear and consistent with application.,Lease agreement tenant Amanda Murphy property 7625 Brookside Drive Minneapolis,Recently purchased home and previous address was rental.,Contractor converted to full-time employee recently.,0,legitimate_clean,easy,0.056
APP-22EA95A548AD,2024-06-14,2024-06,Joshua,Murphy,1999-07-03,25,7109,3952 Fairview Lane,Omaha,NE,68101,508-734-2833,joshua.m@outlook.com,outlook.com,1,XPO Logistics,logistics,29000,rent,107,64,0,DEV-0A9EA2BA83384393,FL,2,0,0,0,0,0.166,0.536,1,Standard verification completed without issues.,Utility bill account holder Joshua Murphy service address Omaha NE,Address updated after recent move and utility transfer in progress.,Career change to logistics industry and short tenure expected.,0,legitimate_clean,medium,0.112
APP-D8E056716218,2024-08-04,2024-08,Deborah,Bennett,2004-05-13,20,1167,4104 Mill Street,Atlanta,GA,30301,333-274-5193,deborah_bennett@gmail.com,gmail.com,1,Intel Corporation,technology,117000,family,93,29,0,DEV-B8C16130271F4EA5,GA,18,0,0,0,0,0.177,0.946,1,Income verified through pay stubs provided.,Employment verification Deborah Bennett position confirmed Intel Corporation,Recently purchased home and previous address was rental.,Recently joined employer after graduation.,0,legitimate_clean,medium,0.012
APP-86D0B283FDD2,2024-12-19,2024-12,Jacob,Kim,1975-03-16,49,3284,7350 Freedom Avenue,Louisville,KY,40201,410-824-3678,jacob_kim@earthlink.net,earthlink.net,0,HCA Healthcare,healthcare,104000,own,13,15,0,DEV-D385186AADA44951,KY,17,0,0,0,0,0.144,0.901,1,Document quality acceptable and all fields readable.,Pay stub HCA Healthcare employee Jacob Kim period ending current,Address updated after recent move and utility transfer in progress.,Career change to healthcare industry and short tenure expected.,0,legitimate_noisy,hard,0.001
APP-C29572E22D26,2024-01-07,2024-01,Paul,Edwards,1955-02-05,69,1817,2310 Ridge Road,Charlotte,NC,28201,368-254-4340,paul.edwards95@sbcglobal.net,sbcglobal.net,0,Apple,technology,127000,other,73,49,0,DEV-C55C313083574111,NC,18,0,0,0,0,0.014,0.867,1,Address discrepancy resolved with updated proof.,Voter registration Paul Edwards address 2310 Ridge Road Charlotte confirmed,Recently purchased home and previous address was rental.,Relocated for spouse employment and found new job in Charlotte.,0,legitimate_clean,medium,0.0
APP-DE77F5D30196,2024-03-11,2024-03,Jacob,Gutierrez,1970-03-11,54,5218,7587 North Street,Baltimore,MD,21201,366-602-5902,jacob.g@sbcglobal.net,sbcglobal.net,0,Boeing,manufacturing,74000,rent,74,96,0,DEV-B679CF71131C47A4,MN,19,0,0,0,0,0.125,0.497,1,All verification checks passed successfully.,Lease agreement tenant Jacob Gutierrez property 7587 North Street Baltimore,Recently purchased home and previous address was rental.,Recently joined employer after graduation.,0,legitimate_clean,medium,0.058
APP-42ED47D01BFA,2024-05-14,2024-05,Eric,Gomez,1981-06-25,43,3855,9788 State Street,Austin,TX,78701,465-206-6682,eric.gomez68@hotmail.com,hotmail.com,1,Goldman Sachs,finance,145000,own,89,24,0,DEV-0D50C74569224206,TX,12,0,0,0,0,0.256,0.891,1,Recent address change explained and documented.,Vehicle registration Eric Gomez address Austin TX current,Temporary housing while relocating to TX for employment.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,easy,0.05
APP-708BC3CC5C17,2024-07-31,2024-07,Emily,Green,1982-08-20,42,0771,5765 Summit Drive,San Francisco,CA,94101,602-505-8447,emily.green16@corporateemail.com,corporateemail.com,0,Microsoft,technology,163000,own,59,85,0,DEV-9059C7651246441B,CA,11,0,0,0,1,0.258,0.932,1,Applicant confirmed recent move and provided updated utility bill.,Utility statement confirms service address and applicant name,Currently staying with family while apartment lease finalizes.,Relocated for spouse employment and found new job in San Francisco.,0,legitimate_clean,medium,0.014
APP-EE89B4A74921,2024-11-04,2024-11,Brenda,Chavez,1994-01-11,30,9390,4473 Heritage Lane,Miami,FL,33101,928-691-9646,brenda69@mail.com,mail.com,1,Meta,technology,120000,family,106,52,0,DEV-E2B56F046F644D87,FL,23,0,0,0,0,0.033,0.445,1,Documents clear and consistent with application.,Bank statement Brenda Chavez address 4473 Heritage Lane Miami FL 33101,Temporary housing while relocating to FL for employment.,Recently joined employer after graduation.,0,legitimate_clean,easy,0.086
APP-3C600EF33630,2024-11-20,2024-11,Debra,Perez,1978-03-06,46,6475,8258 Jackson Street,Boston,MA,2101,727-892-8794,debra12@charter.net,charter.net,0,Google,technology,145000,own,56,26,0,DEV-32C4B88AF3B3411B,MA,17,0,0,0,0,0.008,0.375,1,All documents match application details.,Professional license Debra Perez address Boston MA valid,Recently purchased home and previous address was rental.,Returned to workforce after parental leave.,0,legitimate_clean,easy,0.038
APP-EFD1E1BDBA8A,2024-08-01,2024-08,Donald,Walker,1965-07-16,59,2942,3480 Peninsula Lane,Detroit,MI,48201,794-248-1570,donaldwalker@enterprisemail.com,enterprisemail.com,0,Salesforce,technology,108000,own,94,68,0,DEV-FD60805F142744C7,MI,6,0,0,0,0,0.295,0.865,1,Applicant provided additional documentation as requested.,Name Donald Walker Address 3480 Peninsula Lane Detroit MI,Moved to Detroit last month for new job opportunity.,Career change to technology industry and short tenure expected.,0,legitimate_clean,medium,0.011
APP-64D993808962,2024-06-23,2024-06,Deborah,Stewart,1963-08-08,61,2301,2026 Pine Street,Denver,CO,80201,466-717-2010,deborah.stewart@cox.net,cox.net,0,Google,technology,90000,own,13,7,0,DEV-E2944E5FA7A0497E,TX,14,0,0,0,0,0.419,0.9,1,Income verified through pay stubs provided.,Name partially unreadable address mismatch,Moved to Denver last month for new job opportunity.,Career change to technology industry and short tenure expected.,0,legitimate_noisy,hard,0.091
APP-00C655DED834,2024-10-05,2024-10,Karen,Wright,2004-07-18,20,3669,1520 North Street,Pittsburgh,PA,15201,275-445-3923,ncjvxu31@hotmail.com,hotmail.com,1,JB Hunt,logistics,34000,rent,11,9,0,DEV-9CD3E1242E9F4854,PA,14,0,0,0,0,0.234,0.031,1,Phone and email both verified successfully.,Employment verification Karen Wright position confirmed JB Hunt,Recently relocated for work and mailing and residential address differ temporarily.,Recently joined employer after graduation.,0,legitimate_noisy,medium,0.212
APP-925693EB917F,2024-07-27,2024-07,Sarah,Gomez,1958-09-17,66,3260,615 Harbor Drive,Detroit,MI,48201,842-684-2942,sarah27@mail.com,mail.com,1,American Express,finance,147000,rent,54,77,0,DEV-A778ABECD6914D61,MI,12,0,0,0,0,0.071,0.446,1,All documents match application details.,Pay stub American Express employee Sarah Gomez period ending current,Recently purchased home and previous address was rental.,Recently joined employer after graduation.,0,legitimate_clean,easy,0.075
APP-14D6BACBEC0B,2024-11-18,2024-11,Patrick,Cooper,1995-03-22,29,0657,6908 Spring Street,Cleveland,OH,44101,292-312-7958,patrick.cooper76@enterprisemail.com,enterprisemail.com,0,General Electric,manufacturing,47000,rent,14,7,0,DEV-25894AB7077D4333,OH,9,0,0,0,1,0.293,0.88,1,Recent address change explained and documented.,Employment verification Patrick Cooper position confirmed General Electric,College graduate recently moved to new city for first job.,Recently joined employer after graduation.,0,legitimate_noisy,medium,0.035
APP-F6811159A8AC,2024-02-02,2024-02,Michelle,Kelly,1979-12-01,45,4852,4446 Country Lane,San Antonio,TX,78201,633-579-4531,michellekelly@professionalmail.com,professionalmail.com,0,Progressive,insurance,87000,rent,95,25,1,DEV-566D1394FA92414E,TX,15,0,0,0,0,0.126,0.927,1,Income documentation matches stated amount.,Mortgage statement borrower Michelle Kelly property San Antonio TX,Temporary housing while relocating to TX for employment.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,easy,0.119
APP-FF1B35EEC15F,2024-11-27,2024-11,Jeffrey,Phillips,2001-01-15,23,6472,3854 Brookside Drive,Minneapolis,MN,55401,782-495-2350,jeffrey.p@icloud.com,icloud.com,1,Public School District,education,53000,rent,71,9,0,DEV-2BE6A3ABCAE04B22,MI,13,0,0,0,0,0.243,0.494,1,Documents clear and consistent with application.,Name Jeffrey Phillips Address 3854 Brookside Drive Minneapolis MN,Currently staying with family while apartment lease finalizes.,Career change to education industry and short tenure expected.,0,legitimate_clean,easy,0.081
APP-6CC1487A75D5,2024-02-08,2024-02,Laura,Morales,2003-04-20,21,7287,3904 Highland Avenue,St Louis,MO,63101,751-988-7267,lmorales@icloud.com,icloud.com,1,Costco,retail,29000,own,26,73,0,DEV-DBE3127AF0574A3D,MO,11,0,0,0,0,0.175,0.494,1,Employment confirmed with HR department.,Name Laura Morales Address 3904 Highland Avenue St Louis MO,Recently relocated for work and mailing and residential address differ temporarily.,Contractor converted to full-time employee recently.,0,legitimate_clean,medium,0.069
APP-A97915ED0FE6,2024-01-11,2024-01,Susan,Mendoza,1998-02-21,26,4909,221 Front Street,Chicago,IL,60601,212-703-6641,susan.m@corporateemail.com,corporateemail.com,0,MGM Resorts,hospitality,28000,own,113,61,0,DEV-F966B59EE6BE471A,IL,8,0,0,0,0,0.221,0.543,1,Recent address change explained and documented.,Employment verification Susan Mendoza position confirmed MGM Resorts,Currently staying with family while apartment lease finalizes.,Recently joined employer after graduation.,0,legitimate_clean,easy,0.029
APP-5D0DCA0712E2,2024-08-19,2024-08,Kenneth,Parker,2002-04-27,22,8315,6291 Broad Street,Seattle,WA,98101,270-751-7948,kenneth.parker@ymail.com,ymail.com,1,Private Academy,education,63000,rent,13,65,1,DEV-0EE13C5783854A22,WA,9,0,0,0,0,0.07,0.868,1,Applicant provided additional documentation as requested.,Pay stub Private Academy employee Kenneth Parker period ending current,Moved to Seattle last month for new job opportunity.,Career change to education industry and short tenure expected.,0,legitimate_clean,easy,0.157
APP-2FE7C6533270,2024-08-22,2024-08,Daniel,Cruz,1957-11-14,67,6500,6394 Adams Road,San Diego,CA,92101,378-501-3276,daniel24@mail.com,mail.com,1,Ascension Health,healthcare,139000,family,23,2,0,DEV-3816F6E882104061,NY,2,0,0,0,2,0.446,0.44,1,Income documentation matches stated amount.,Income amount on document differs significantly from stated,Currently staying with family while apartment lease finalizes.,Promoted internally and tenure reflects new role start date.,0,legitimate_noisy,medium,0.333
APP-30FE3D88CE2E,2024-09-15,2024-09,Margaret,Jackson,2005-03-10,19,5574,2691 Franklin Avenue,Austin,TX,78701,344-851-7369,margaretjackson@earthlink.net,earthlink.net,0,Apple,technology,48000,own,16,73,0,DEV-72A9D4E2EEE64EB0,TX,11,0,0,0,0,0.103,0.894,1,Short employment tenure due to recent graduation.,Employment verification Margaret Jackson position confirmed Apple,Temporary housing while relocating to TX for employment.,Contractor converted to full-time employee recently.,0,legitimate_clean,hard,0.006
APP-A4F7AE5E70AF,2024-09-19,2024-09,Kathleen,Jackson,1990-04-26,34,1354,7763 Jefferson Street,Fort Worth,TX,76101,676-552-8084,kathleen_jackson@mail.com,mail.com,1,3M Company,manufacturing,68000,family,26,20,0,DEV-115FD53FE49149FC,TX,21,0,0,0,0,0.27,0.856,1,Income documentation matches stated amount.,Employment verification Kathleen Jackson position confirmed 3M Company,Address updated after recent move and utility transfer in progress.,Promoted internally and tenure reflects new role start date.,0,legitimate_clean,medium,0.024
